scope,bin_index,time_lower,time_upper,time_center,count,bandwidth,rmse,relative_rmse,cosine_similarity,sigma_weighted_rmse,sigma_weighted_relative_rmse,sigma_weighted_cosine_similarity,effective_neighbor_count_mean,effective_neighbor_count_min,effective_neighbor_count_p10,raw_teacher_oracle_mse,rao_blackwell_oracle_mse,variance_reduction_fraction,raw_teacher_oracle_sigma_weighted_mse,rao_blackwell_oracle_sigma_weighted_mse,sigma_weighted_variance_reduction_fraction
time_bin,8,0.8002,0.9001,0.85015,398,"space=0.1,time=0.06",0.844429976645277,4.784705843048776,0.26081462288654805,0.8441095220949584,4.799629465878192,0.26064815344857506,9.602637767288327,2.91383556332948,6.074501201045296,6.817652908436753,0.713061985457143,0.895409462172996,5.712806899477996,0.5944755962136159,0.8959398408464788
time_bin,9,0.9001,1.0,0.9500500000000001,422,"space=0.1,time=0.06",1.1512310421011125,10.46821228741942,0.10454641886576255,1.1540422335172136,10.514356401753082,0.1040797557702852,6.9351966105637635,2.0592688406777544,4.246504365349823,8.032872639468142,1.3253329122972133,0.8350113377703101,7.213836451354199,1.191715916546996,0.8348013677699475
overall,-1,0.0010431334376335144,0.999502420425415,0.5002727769315243,4096,"space=0.2,time=0.03",20.986648899210657,1.1840245113585586,0.5407520270929823,0.7897823531602305,1.013768536151591,0.437099677918506,23.95509076868774,1.3443607462976996,11.842392962832683,484.36698776033245,440.4394320187399,0.09069064750635158,3.137616998566833,0.2870762735292556,0.9085049983011205
time_bin,0,0.001,0.1009,0.05095,387,"space=0.2,time=0.03",68.21850955932136,1.1867823515484281,0.2807208807419086,10.175286303077774,1.157586028906286,0.4772033253324723,40.92674637722377,1.3553100675577079,13.491464503963334,5038.777688005297,4653.765046495219,0.07640992823236237,1.2686374226711157,0.9049309162283969,0.28669067069614584
time_bin,1,0.1009,0.2008,0.15085,408,"space=0.2,time=0.03",1.908241720968535,0.5235874129668507,0.8501611160724919,1.7276640686272893,0.5003001907266501,0.8588139575618918,36.85177741704714,1.3443607462976996,13.548762342796799,29.135432202871666,3.6413864656449557,0.8750186220324462,1.3839567981626182,0.16616108622488568,0.8799376647848671
time_bin,2,0.2008,0.3007,0.25075000000000003,409,"space=0.2,time=0.03",1.036672855198478,0.5190175457472841,0.8051244639121254,1.018489430599824,0.528403354073447,0.8025523701082915,26.502818387355223,4.843953202318889,11.556599743044105,11.464422018180935,1.0746906087053645,0.9062586316114633,1.631713660914001,0.15194306884395012,0.9068812920107242
time_bin,3,0.3007,0.4006,0.35065,391,"space=0.2,time=0.03",0.6920470442773511,0.5624477852288995,0.8110158346932614,0.6840193203852757,0.566109923702729,0.8105843928540171,23.212227168658046,2.5706958233455306,10.442238047690747,6.776879422694086,0.47892911149301787,0.9293289608809487,1.7864949246016317,0.12497728635844621,0.9300433021455419
time_bin,4,0.4006,0.5005,0.45055,408,"space=0.2,time=0.03",0.5882875497926836,0.7326035185033214,0.7288138911847836,0.5924773940908605,0.7467988671701061,0.7261997132639131,21.213064532233307,3.507668756638474,11.275388621950016,4.999887979634956,0.34608224124107917,0.9307820011251199,2.0032174137675467,0.13880440284355663,0.9307092674031855
time_bin,5,0.5005,0.6004,0.55045,409,"space=0.2,time=0.03",0.5727559021313519,1.0844419193766315,0.6119144491560119,0.5723546583764982,1.0904146232399294,0.6107983626788894,19.648838977395165,3.041840842986855,11.767606796717077,5.251212558806623,0.32804932342629867,0.9375288432666038,2.7971983371680307,0.17429095581080867,0.9376908841708468
time_bin,6,0.6004,0.7003,0.65035,447,"space=0.2,time=0.03",0.5298811841252148,1.421695145503177,0.5152293904927451,0.5297134417772041,1.4271764690363369,0.5128209972102957,20.321474093541386,8.669303828243255,12.840928318196259,4.6527879970367,0.28077406928993975,0.9396546610622905,3.052431315055758,0.1829616287946678,0.9400603619505425
