scope,bin_index,time_lower,time_upper,time_center,count,bandwidth,rmse,relative_rmse,cosine_similarity,sigma_weighted_rmse,sigma_weighted_relative_rmse,sigma_weighted_cosine_similarity,effective_neighbor_count_mean,effective_neighbor_count_min,effective_neighbor_count_p10,raw_teacher_oracle_mse,rao_blackwell_oracle_mse,variance_reduction_fraction,raw_teacher_oracle_sigma_weighted_mse,rao_blackwell_oracle_sigma_weighted_mse,sigma_weighted_variance_reduction_fraction
time_bin,3,0.3007,0.4006,0.35065,391,"space=0.4,time=0.15",0.499279056164873,0.40577934935672494,0.9109444004332413,0.4804524939474972,0.39763339511843754,0.9140316406921136,396.90375754322605,124.0635288679745,223.06153981627864,6.776879519213788,0.2492795759248864,0.9632161712702297,1.786494945649237,0.06165882683923872,0.9654861455699822
time_bin,4,0.4006,0.5005,0.45055,408,"space=0.4,time=0.15",0.2153951004005014,0.2682348257708207,0.9714590863402531,0.2100154018660562,0.264717718795855,0.9724829154290976,379.23856491196216,144.28080011044474,233.09458660416607,4.999888017957758,0.04639504927654207,0.9907207823421013,2.003217427381157,0.017440621793507298,0.991293695098667
time_bin,5,0.5005,0.6004,0.55045,409,"space=0.4,time=0.15",0.11576487108694135,0.21918635588170762,0.9820880574495148,0.11571359088348583,0.22045036195714227,0.9816813915938334,356.0181152707737,158.39904504890973,216.9361913722862,5.251211712854685,0.013401505377776148,0.9974479213398597,2.7971978734636727,0.007123823484780816,0.997453228630375
time_bin,6,0.6004,0.7003,0.65035,447,"space=0.4,time=0.15",0.12139688084442729,0.32571331337359916,0.9572623785783445,0.12177913693938146,0.3281025266724095,0.9565697299107184,343.19366399018924,174.40102769133125,242.07488957283633,4.6527879773338405,0.014737202678756077,0.9968326081654968,3.0524313039322175,0.009669940781261759,0.9968320529483742
time_bin,7,0.7003,0.8002,0.7502500000000001,417,"space=0.4,time=0.15",0.12830666213755929,0.5016654787272581,0.9162420469166361,0.12868541595892488,0.5050934425666064,0.9155238234578993,315.5739908442954,199.96723143767917,239.097565378284,5.667762624426995,0.016462599548881792,0.997095397141566,4.284009246823156,0.01249414264969127,0.9970835397636474
time_bin,8,0.8002,0.9001,0.85015,398,"space=0.4,time=0.15",0.1615017224583779,0.9151004304453414,0.8000019219972295,0.16173060875977252,0.9196045951611689,0.798237001549184,257.10221594479486,172.7717719222453,204.48322536893704,6.81765983472063,0.026082806357022925,0.9961742288481552,5.71281272488304,0.021823322709846122,0.9961799338219874
time_bin,9,0.9001,1.0,0.9500500000000001,422,"space=0.4,time=0.15",0.18803673761471693,1.7098292307963634,0.6373808583130661,0.18829411449577346,1.715527708312014,0.6360546624798025,192.3462095971222,122.73774784541102,153.24647057682517,8.032872137519055,0.0353578146927859,0.9955983595850326,7.213836010480064,0.03172508727975789,0.995602189017093
overall,-1,0.0010431334376335144,0.999502420425415,0.5002727769315243,4096,"space=0.5,time=0.06",18.121137441977936,1.022358119585552,0.6951884125045553,0.5989249186161134,0.7687829888584323,0.7368587026083877,210.77333967273805,45.976744701549485,129.1308857219846,484.3669882926107,328.3756221910546,0.32205201815714923,3.1376174860604644,0.16509245048406324,0.9473828627322004
time_bin,0,0.001,0.1009,0.05095,387,"space=0.5,time=0.06",58.84627897005142,1.0237357249094257,0.12923225678329506,9.266519495232613,1.0542006568428852,0.23348705382887144,191.86590215533778,45.976744701549485,87.32831068127976,5038.777684224456,3462.884548621116,0.3127530592476945,1.2686373564542217,0.7505081929413858,0.40841393073655174
time_bin,1,0.1009,0.2008,0.15085,408,"space=0.5,time=0.06",3.086995714307189,0.8470164351471633,0.6172669565228069,2.8396156378858306,0.8223012048594845,0.6428229776019505,259.139359771334,77.1583218362172,139.31393353059426,29.135432473369153,9.52954254015095,0.6729225644551347,1.3839568127710635,0.44887956921122546,0.6756549324187406
time_bin,2,0.2008,0.3007,0.25075000000000003,409,"space=0.5,time=0.06",1.3396306477382258,0.6706954923246449,0.6920617648287493,1.2772450048290285,0.6626485501452304,0.6956901818417868,243.8098793621593,77.33391349270582,139.67743914957364,11.464425702032566,1.7946102723595383,0.8434626977890404,1.6317142109273448,0.2389550793758394,0.8535558026576276
